cell_id,sample_id,manuscript_id,condition,n_counts,n_genes,pct_mt,length,leiden_geneformer
c002417,S558,C4,COVID-19,882,499,5.895691609977324,458,5
c002418,S558,C4,COVID-19,1090,500,16.05504587155963,458,5
c002419,S558,C4,COVID-19,924,515,6.2770562770562774,458,5
c002420,S557,C3,COVID-19,881,510,1.362088535754824,457,13
c002421,S557,C3,COVID-19,929,500,1.3993541442411195,456,13
c002422,S558,C4,COVID-19,1096,517,5.018248175182482,453,5
c002423,S558,C4,COVID-19,805,493,9.565217391304348,452,5
c002424,S557,C3,COVID-19,1419,501,23.53770260747005,450,5
c002425,S558,C4,COVID-19,699,483,9.585121602288984,450,5
c002426,S558,C4,COVID-19,973,488,19.527235354573484,448,5
c002427,S558,C4,COVID-19,688,490,6.540697674418604,448,5
c002428,S558,C4,COVID-19,979,496,9.499489274770173,448,5
c002429,S556,C2,COVID-19,834,487,3.237410071942446,446,5
c002430,S556,C2,COVID-19,891,503,0.8978675645342312,444,13
c002431,S558,C4,COVID-19,845,490,4.615384615384615,444,5
c002432,S558,C4,COVID-19,901,488,3.218645948945616,443,5
c002433,S558,C4,COVID-19,974,480,9.856262833675565,442,5
c002434,S557,C3,COVID-19,935,471,1.6042780748663101,436,13
c002435,S558,C4,COVID-19,847,477,5.194805194805195,435,5
c002436,S557,C3,COVID-19,960,462,2.7083333333333335,434,5
c002437,S557,C3,COVID-19,1144,471,20.104895104895103,433,5
c002438,S557,C3,COVID-19,860,466,6.511627906976744,433,5
c002439,S558,C4,COVID-19,832,477,9.254807692307692,433,5
c002440,S557,C3,COVID-19,1228,467,19.218241042345277,431,5
c002441,S558,C4,COVID-19,812,468,3.0788177339901477,431,5
c002442,S557,C3,COVID-19,785,473,2.1656050955414012,430,13
c002443,HIP043,H4,Healthy,624,463,7.6923076923076925,429,5
c002444,S556,C2,COVID-19,1086,487,10.773480662983426,429,5
c002445,S558,C4,COVID-19,866,478,7.967667436489608,424,5
c002446,S557,C3,COVID-19,978,462,1.2269938650306749,417,13
c002447,S558,C4,COVID-19,788,454,4.187817258883249,414,5
c002448,S558,C4,COVID-19,879,456,2.2753128555176336,412,13
c002449,S557,C3,COVID-19,801,462,2.1223470661672907,408,13
c002450,S557,C3,COVID-19,915,445,2.2950819672131146,407,13
c002451,S558,C4,COVID-19,779,435,6.93196405648267,402,5
c002452,S558,C4,COVID-19,852,439,4.694835680751174,401,13
c002453,S557,C3,COVID-19,820,427,2.682926829268293,394,5
c002454,S558,C4,COVID-19,851,421,5.99294947121034,393,5
c002455,S556,C2,COVID-19,838,431,3.341288782816229,392,13
c002456,S557,C3,COVID-19,919,438,2.176278563656148,392,13
c002457,S558,C4,COVID-19,867,423,3.5755478662053055,388,5
c002458,S556,C2,COVID-19,763,435,0.7863695937090432,383,13
c002459,S557,C3,COVID-19,853,424,3.7514654161781946,378,13
c002460,S556,C2,COVID-19,733,419,7.094133697135061,376,13
c002461,S557,C3,COVID-19,710,403,10.422535211267606,374,5
c002462,S556,C2,COVID-19,702,411,5.698005698005698,367,13
c002463,S558,C4,COVID-19,881,414,9.194097616345063,363,13
c002464,S557,C3,COVID-19,686,388,2.478134110787172,352,13
c002465,S557,C3,COVID-19,797,391,3.3877038895859473,348,13
c002466,S557,C3,COVID-19,628,373,1.910828025477707,345,13
c002467,S556,C2,COVID-19,659,378,1.2139605462822458,343,13
c002468,S558,C4,COVID-19,700,372,3.0,338,13
c002469,S558,C4,COVID-19,678,380,4.424778761061947,325,13
c002470,S557,C3,COVID-19,592,358,2.195945945945946,321,13
c002471,S558,C4,COVID-19,545,358,3.302752293577982,321,5
c002472,S557,C3,COVID-19,570,358,2.1052631578947367,311,13
c002473,S556,C2,COVID-19,655,353,2.595419847328244,310,13
c002474,S557,C3,COVID-19,572,341,2.097902097902098,308,13
c002475,S557,C3,COVID-19,552,344,2.536231884057971,308,13
c002476,S557,C3,COVID-19,734,347,6.67574931880109,308,13
c002477,S557,C3,COVID-19,512,329,2.734375,305,13
c002478,S558,C4,COVID-19,564,332,2.3049645390070923,299,13
c002479,S556,C2,COVID-19,551,331,3.266787658802178,288,13
c002480,HIP043,H4,Healthy,581,313,6.024096385542169,284,13
c002481,S557,C3,COVID-19,589,295,3.0560271646859083,266,13
c002482,S557,C3,COVID-19,583,295,4.802744425385935,265,13
c002483,S557,C3,COVID-19,516,290,3.294573643410853,261,13
c002484,S556,C2,COVID-19,506,292,4.3478260869565215,249,13
c002485,S557,C3,COVID-19,576,275,2.4305555555555554,249,13
c002486,S557,C3,COVID-19,552,233,3.260869565217391,209,13
c002487,S557,C3,COVID-19,509,214,1.1787819253438114,193,13
